beach_id,height,period,direction,hits_at,pred_dtime
1,0.9,9.4,62,2004-06-22 22:00:00,2004-01-01 00:00:00
1,0.9,9.2,63,2004-06-23 00:00:00,2004-01-01 00:00:00
1,1.0,7.1,102,2004-07-07 17:00:00,2004-01-01 00:00:00
1,0.2,8.6,67,2004-06-21 08:00:00,2004-01-01 00:00:00
1,1.2,5.5,94,2004-06-24 08:00:00,2004-01-01 00:00:00
1,2.5,10.2,69,2004-06-30 06:00:00,2004-01-01 00:00:00
1,1.1,5.6,93,2004-06-24 20:00:00,2004-01-01 00:00:00
1,0.5,9.9,62,2004-06-22 08:00:00,2004-01-01 00:00:00
1,0.8,8.4,70,2004-06-23 22:00:00,2004-01-01 00:00:00
1,0.9,9.8,62,2004-06-22 16:00:00,2004-01-01 00:00:00
1,2.8,8.6,77,2004-06-29 03:00:00,2004-01-01 00:00:00
1,0.8,8.6,61,2004-06-25 15:00:00,2004-01-01 00:00:00
1,0.2,8.8,65,2004-06-21 20:00:00,2004-01-01 00:00:00
1,1.8,7.8,138,2004-06-18 00:00:00,2004-01-01 00:00:00
1,0.3,8.8,68,2004-06-21 02:00:00,2004-01-01 00:00:00
1,3.6,10.3,72,2004-06-27 20:00:00,2004-01-01 00:00:00
1,0.5,6.7,109,2004-07-09 01:00:00,2004-01-01 00:00:00
1,1.9,8.6,76,2004-06-29 02:00:00,2004-01-01 00:00:00
1,4.6,11.1,101,2004-07-01 18:00:00,2004-01-01 00:00:00
1,3.6,10.1,74,2004-06-27 23:00:00,2004-01-01 00:00:00
1,4.2,9.2,105,2004-07-03 02:00:00,2004-01-01 00:00:00
1,4.4,10.2,106,2004-07-02 15:00:00,2004-01-01 00:00:00
1,1.0,7.8,111,2004-07-04 07:00:00,2004-01-01 00:00:00
1,0.5,8.8,62,2004-06-25 13:00:00,2004-01-01 00:00:00
1,2.3,9.0,57,2004-06-26 22:00:00,2004-01-01 00:00:00
1,0.2,8.6,66,2004-06-21 16:00:00,2004-01-01 00:00:00
1,1.1,5.6,93,2004-06-24 18:00:00,2004-01-01 00:00:00
1,0.8,8.4,66,2004-06-26 03:00:00,2004-01-01 00:00:00
1,3.4,7.7,356,2004-06-26 09:00:00,2004-01-01 00:00:00
1,0.8,8.3,70,2004-06-23 23:00:00,2004-01-01 00:00:00
1,1.6,9.3,92,2004-06-29 18:00:00,2004-01-01 00:00:00
1,0.5,10.0,62,2004-06-22 09:00:00,2004-01-01 00:00:00
1,1.2,7.3,135,2004-06-19 03:00:00,2004-01-01 00:00:00
1,0.8,7.5,73,2004-06-24 15:00:00,2004-01-01 00:00:00
1,5.3,10.5,105,2004-07-02 07:00:00,2004-01-01 00:00:00
1,2.5,10.8,69,2004-06-27 13:00:00,2004-01-01 00:00:00
1,0.7,8.9,64,2004-06-23 16:00:00,2004-01-01 00:00:00
1,0.8,8.4,69,2004-06-23 21:00:00,2004-01-01 00:00:00
1,0.2,8.7,65,2004-06-21 19:00:00,2004-01-01 00:00:00
1,1.0,9.2,64,2004-06-23 03:00:00,2004-01-01 00:00:00
1,0.9,9.2,65,2004-06-23 04:00:00,2004-01-01 00:00:00
1,0.8,5.6,106,2004-07-06 20:00:00,2004-01-01 00:00:00
1,0.2,8.6,65,2004-06-21 18:00:00,2004-01-01 00:00:00
1,4.7,11.1,104,2004-07-02 00:00:00,2004-01-01 00:00:00
1,4.9,10.3,57,2004-06-27 07:00:00,2004-01-01 00:00:00
1,1.0,6.7,115,2004-07-05 14:00:00,2004-01-01 00:00:00
1,2.9,7.8,3,2004-06-26 15:00:00,2004-01-01 00:00:00
1,3.1,7.8,6,2004-06-26 17:00:00,2004-01-01 00:00:00
1,4.2,10.1,105,2004-07-02 16:00:00,2004-01-01 00:00:00
1,1.3,5.6,94,2004-06-24 16:00:00,2004-01-01 00:00:00
1,2.0,9.7,78,2004-06-28 02:00:00,2004-01-01 00:00:00
1,2.8,8.2,66,2004-06-28 22:00:00,2004-01-01 00:00:00
1,4.6,10.9,67,2004-06-27 12:00:00,2004-01-01 00:00:00
1,2.5,8.8,80,2004-06-29 05:00:00,2004-01-01 00:00:00
1,0.7,8.5,68,2004-06-23 20:00:00,2004-01-01 00:00:00
1,0.9,9.1,58,2004-06-23 08:00:00,2004-01-01 00:00:00
1,1.3,9.1,56,2004-06-28 14:00:00,2004-01-01 00:00:00
1,0.9,8.6,75,2004-07-10 23:00:00,2004-01-01 00:00:00
1,0.9,5.6,92,2004-06-25 02:00:00,2004-01-01 00:00:00
1,1.0,7.0,101,2004-07-07 10:00:00,2004-01-01 00:00:00
1,0.8,8.0,72,2004-06-24 06:00:00,2004-01-01 00:00:00
1,2.9,9.5,78,2004-06-28 04:00:00,2004-01-01 00:00:00
1,1.2,9.1,55,2004-06-28 15:00:00,2004-01-01 00:00:00
1,1.1,7.3,114,2004-07-05 03:00:00,2004-01-01 00:00:00
1,3.4,9.9,76,2004-06-28 00:00:00,2004-01-01 00:00:00
1,0.5,9.1,60,2004-06-23 09:00:00,2004-01-01 00:00:00
1,0.5,8.4,60,2004-06-25 20:00:00,2004-01-01 00:00:00
1,1.0,5.6,100,2004-06-25 01:00:00,2004-01-01 00:00:00
1,0.8,8.5,60,2004-06-25 16:00:00,2004-01-01 00:00:00
1,0.7,7.0,83,2004-07-20 03:00:00,2004-01-01 00:00:00
1,3.8,10.3,73,2004-06-30 08:00:00,2004-01-01 00:00:00
1,0.5,9.1,60,2004-06-25 08:00:00,2004-01-01 00:00:00
1,3.0,8.7,53,2004-06-27 03:00:00,2004-01-01 00:00:00
1,0.5,9.2,58,2004-06-25 07:00:00,2004-01-01 00:00:00
1,1.0,5.6,100,2004-06-25 00:00:00,2004-01-01 00:00:00
1,1.1,5.5,93,2004-06-24 09:00:00,2004-01-01 00:00:00
1,2.0,8.2,107,2004-07-03 21:00:00,2004-01-01 00:00:00
1,3.5,10.1,85,2004-06-30 20:00:00,2004-01-01 00:00:00
1,4.0,10.4,91,2004-07-01 08:00:00,2004-01-01 00:00:00
1,2.9,10.6,71,2004-06-27 15:00:00,2004-01-01 00:00:00
1,2.7,8.9,81,2004-06-29 06:00:00,2004-01-01 00:00:00
1,0.8,8.2,73,2004-06-24 01:00:00,2004-01-01 00:00:00
1,3.8,9.3,44,2004-06-27 05:00:00,2004-01-01 00:00:00
1,0.7,8.4,66,2004-06-26 00:00:00,2004-01-01 00:00:00
1,1.0,7.1,103,2004-07-07 19:00:00,2004-01-01 00:00:00
1,3.6,10.1,86,2004-06-30 23:00:00,2004-01-01 00:00:00
1,4.0,10.3,82,2004-06-30 13:00:00,2004-01-01 00:00:00
1,2.9,11.1,104,2004-07-02 02:00:00,2004-01-01 00:00:00
1,3.6,9.1,105,2004-07-03 04:00:00,2004-01-01 00:00:00
1,3.9,10.4,88,2004-07-01 06:00:00,2004-01-01 00:00:00
1,1.0,8.3,74,2004-07-11 06:00:00,2004-01-01 00:00:00
1,4.4,9.9,104,2004-07-02 19:00:00,2004-01-01 00:00:00
1,3.9,10.2,84,2004-06-30 16:00:00,2004-01-01 00:00:00
1,3.7,10.3,78,2004-06-30 11:00:00,2004-01-01 00:00:00
1,1.6,7.8,111,2004-07-04 06:00:00,2004-01-01 00:00:00
1,2.2,7.4,82,2004-07-15 04:00:00,2004-01-01 00:00:00
1,5.0,10.9,104,2004-07-02 04:00:00,2004-01-01 00:00:00
1,4.8,10.9,66,2004-06-27 11:00:00,2004-01-01 00:00:00
1,2.2,8.3,106,2004-07-03 18:00:00,2004-01-01 00:00:00
1,3.6,7.8,15,2004-06-26 21:00:00,2004-01-01 00:00:00
1,3.0,8.6,105,2004-07-03 11:00:00,2004-01-01 00:00:00
1,4.7,11.1,104,2004-07-02 01:00:00,2004-01-01 00:00:00
1,2.3,9.0,53,2004-06-28 16:00:00,2004-01-01 00:00:00
1,3.7,7.7,357,2004-06-26 10:00:00,2004-01-01 00:00:00
1,3.6,10.5,71,2004-06-27 17:00:00,2004-01-01 00:00:00
1,2.9,9.2,79,2004-06-28 06:00:00,2004-01-01 00:00:00
1,5.4,10.4,106,2004-07-02 08:00:00,2004-01-01 00:00:00
1,0.6,9.3,82,2004-07-10 05:00:00,2004-01-01 00:00:00
1,4.7,10.2,106,2004-07-02 13:00:00,2004-01-01 00:00:00
1,4.3,10.2,106,2004-07-02 14:00:00,2004-01-01 00:00:00
1,4.5,9.8,104,2004-07-02 20:00:00,2004-01-01 00:00:00
1,0.7,7.3,78,2004-07-19 16:00:00,2004-01-01 00:00:00
1,3.7,10.2,87,2004-07-01 03:00:00,2004-01-01 00:00:00
1,5.0,10.3,107,2004-07-02 10:00:00,2004-01-01 00:00:00
1,0.8,5.6,110,2004-07-06 15:00:00,2004-01-01 00:00:00
1,1.4,7.6,117,2004-07-04 18:00:00,2004-01-01 00:00:00
1,1.3,9.4,89,2004-06-29 20:00:00,2004-01-01 00:00:00
1,0.8,5.9,114,2004-07-06 08:00:00,2004-01-01 00:00:00
1,2.7,8.5,105,2004-07-03 12:00:00,2004-01-01 00:00:00
1,2.5,8.3,106,2004-07-03 16:00:00,2004-01-01 00:00:00
1,2.4,8.2,106,2004-07-03 19:00:00,2004-01-01 00:00:00
1,2.0,9.8,130,2004-07-17 00:00:00,2004-01-01 00:00:00
1,1.0,8.0,74,2004-07-11 16:00:00,2004-01-01 00:00:00
1,1.2,7.5,114,2004-07-04 21:00:00,2004-01-01 00:00:00
1,0.9,8.9,77,2004-07-10 18:00:00,2004-01-01 00:00:00
1,1.3,7.8,113,2004-07-04 12:00:00,2004-01-01 00:00:00
1,0.7,7.2,107,2004-07-08 05:00:00,2004-01-01 00:00:00
1,1.0,7.0,101,2004-07-07 07:00:00,2004-01-01 00:00:00
1,1.3,6.9,114,2004-07-05 08:00:00,2004-01-01 00:00:00
1,0.9,6.5,115,2004-07-05 17:00:00,2004-01-01 00:00:00
1,0.7,5.7,113,2004-07-06 10:00:00,2004-01-01 00:00:00
1,2.2,7.6,83,2004-07-15 05:00:00,2004-01-01 00:00:00
1,1.1,7.0,114,2004-07-05 07:00:00,2004-01-01 00:00:00
1,2.5,9.1,83,2004-06-29 11:00:00,2004-01-01 00:00:00
1,1.0,6.8,115,2004-07-05 12:00:00,2004-01-01 00:00:00
1,1.0,6.7,115,2004-07-05 15:00:00,2004-01-01 00:00:00
1,0.9,6.4,114,2004-07-05 19:00:00,2004-01-01 00:00:00
1,1.0,6.9,101,2004-07-07 06:00:00,2004-01-01 00:00:00
1,1.2,7.8,80,2004-07-14 02:00:00,2004-01-01 00:00:00
1,0.9,7.1,102,2004-07-07 13:00:00,2004-01-01 00:00:00
1,4.1,11.2,104,2004-07-01 23:00:00,2004-01-01 00:00:00
1,1.3,7.6,80,2004-07-14 06:00:00,2004-01-01 00:00:00
1,0.7,6.1,114,2004-07-06 05:00:00,2004-01-01 00:00:00
1,0.9,6.3,114,2004-07-05 21:00:00,2004-01-01 00:00:00
1,4.2,10.1,68,2004-06-30 05:00:00,2004-01-01 00:00:00
1,0.8,5.7,111,2004-07-06 13:00:00,2004-01-01 00:00:00
1,1.1,7.8,75,2004-07-11 20:00:00,2004-01-01 00:00:00
1,0.6,6.8,106,2004-07-08 21:00:00,2004-01-01 00:00:00
1,4.3,11.2,104,2004-07-01 21:00:00,2004-01-01 00:00:00
1,1.0,6.9,101,2004-07-07 05:00:00,2004-01-01 00:00:00
1,0.7,7.1,108,2004-07-08 07:00:00,2004-01-01 00:00:00
1,1.2,6.9,114,2004-07-05 09:00:00,2004-01-01 00:00:00
1,3.7,10.7,92,2004-07-01 15:00:00,2004-01-01 00:00:00
1,0.5,6.7,109,2004-07-09 02:00:00,2004-01-01 00:00:00
1,1.0,6.8,101,2004-07-07 04:00:00,2004-01-01 00:00:00
1,0.3,7.9,76,2004-07-09 13:00:00,2004-01-01 00:00:00
1,4.4,10.8,93,2004-07-01 17:00:00,2004-01-01 00:00:00
1,1.5,7.7,117,2004-07-04 14:00:00,2004-01-01 00:00:00
1,1.1,10.9,127,2004-07-12 09:00:00,2004-01-01 00:00:00
1,0.7,7.1,108,2004-07-08 08:00:00,2004-01-01 00:00:00
1,1.0,7.0,101,2004-07-07 09:00:00,2004-01-01 00:00:00
1,2.0,7.7,83,2004-07-15 06:00:00,2004-01-01 00:00:00
1,0.7,7.2,108,2004-07-08 06:00:00,2004-01-01 00:00:00
1,0.9,6.6,115,2004-07-05 16:00:00,2004-01-01 00:00:00
1,0.6,6.9,108,2004-07-08 17:00:00,2004-01-01 00:00:00
1,1.0,8.4,74,2004-07-11 04:00:00,2004-01-01 00:00:00
1,0.7,5.8,114,2004-07-06 09:00:00,2004-01-01 00:00:00
1,0.6,6.8,106,2004-07-08 22:00:00,2004-01-01 00:00:00
1,2.0,6.5,38,2004-07-20 20:00:00,2004-01-01 00:00:00
1,0.5,6.7,109,2004-07-09 00:00:00,2004-01-01 00:00:00
1,0.8,5.9,115,2004-07-06 07:00:00,2004-01-01 00:00:00
1,1.8,7.9,109,2004-07-04 03:00:00,2004-01-01 00:00:00
1,1.0,7.2,104,2004-07-07 22:00:00,2004-01-01 00:00:00
1,1.2,7.9,75,2004-07-11 18:00:00,2004-01-01 00:00:00
1,1.0,8.5,75,2004-07-11 01:00:00,2004-01-01 00:00:00
1,2.3,8.2,107,2004-07-03 20:00:00,2004-01-01 00:00:00
1,1.0,7.1,102,2004-07-07 14:00:00,2004-01-01 00:00:00
1,0.7,9.3,82,2004-07-10 07:00:00,2004-01-01 00:00:00
1,1.9,8.2,83,2004-07-15 15:00:00,2004-01-01 00:00:00
1,0.5,9.5,78,2004-07-10 00:00:00,2004-01-01 00:00:00
1,0.5,9.4,79,2004-07-10 01:00:00,2004-01-01 00:00:00
1,1.0,6.1,104,2004-07-07 01:00:00,2004-01-01 00:00:00
1,1.8,7.8,83,2004-07-15 07:00:00,2004-01-01 00:00:00
1,1.0,8.4,74,2004-07-11 03:00:00,2004-01-01 00:00:00
1,0.7,9.2,81,2004-07-10 08:00:00,2004-01-01 00:00:00
1,0.7,9.2,79,2004-07-10 10:00:00,2004-01-01 00:00:00
1,1.0,8.6,76,2004-07-10 22:00:00,2004-01-01 00:00:00
1,0.7,9.0,78,2004-07-10 14:00:00,2004-01-01 00:00:00
1,0.9,8.8,76,2004-07-10 20:00:00,2004-01-01 00:00:00
1,2.0,8.5,86,2004-07-21 03:00:00,2004-01-01 00:00:00
1,0.7,9.1,79,2004-07-10 12:00:00,2004-01-01 00:00:00
1,0.2,7.9,76,2004-07-09 16:00:00,2004-01-01 00:00:00
1,1.9,8.7,111,2004-07-30 16:00:00,2004-01-01 00:00:00
1,1.0,8.3,73,2004-07-11 07:00:00,2004-01-01 00:00:00
1,1.1,7.6,139,2004-07-18 14:00:00,2004-01-01 00:00:00
1,0.6,7.3,78,2004-07-19 14:00:00,2004-01-01 00:00:00
1,2.5,8.2,81,2004-07-21 18:00:00,2004-01-01 00:00:00
1,1.2,7.9,80,2004-07-13 18:00:00,2004-01-01 00:00:00
1,1.8,8.5,131,2004-07-23 15:00:00,2004-01-01 00:00:00
1,1.1,10.5,131,2004-07-28 13:00:00,2004-01-01 00:00:00
1,1.9,10.4,132,2004-07-16 06:00:00,2004-01-01 00:00:00
1,1.7,8.6,139,2004-07-18 01:00:00,2004-01-01 00:00:00
1,2.5,8.7,91,2004-08-06 19:00:00,2004-01-01 00:00:00
1,1.0,10.4,131,2004-07-28 14:00:00,2004-01-01 00:00:00
1,1.6,9.5,105,2004-07-13 06:00:00,2004-01-01 00:00:00
1,1.9,8.2,83,2004-07-15 16:00:00,2004-01-01 00:00:00
1,1.6,8.7,139,2004-07-18 00:00:00,2004-01-01 00:00:00
1,1.5,8.1,142,2004-07-18 09:00:00,2004-01-01 00:00:00
1,1.9,9.1,134,2004-07-17 17:00:00,2004-01-01 00:00:00
1,1.3,7.5,77,2004-07-13 16:00:00,2004-01-01 00:00:00
1,1.0,11.0,127,2004-07-12 08:00:00,2004-01-01 00:00:00
1,1.1,8.7,92,2004-07-26 09:00:00,2004-01-01 00:00:00
1,1.8,9.1,135,2004-07-17 18:00:00,2004-01-01 00:00:00
1,1.4,10.6,127,2004-07-12 13:00:00,2004-01-01 00:00:00
1,1.0,7.5,78,2004-07-12 02:00:00,2004-01-01 00:00:00
1,3.2,11.1,69,2004-08-08 23:00:00,2004-01-01 00:00:00
1,1.8,8.9,137,2004-07-17 21:00:00,2004-01-01 00:00:00
1,0.8,6.9,81,2004-07-20 09:00:00,2004-01-01 00:00:00
1,0.8,6.8,80,2004-07-14 18:00:00,2004-01-01 00:00:00
1,0.6,8.4,117,2004-07-27 22:00:00,2004-01-01 00:00:00
1,2.1,9.4,134,2004-07-17 09:00:00,2004-01-01 00:00:00
1,1.8,8.4,95,2004-08-07 00:00:00,2004-01-01 00:00:00
1,0.9,10.3,127,2004-07-12 15:00:00,2004-01-01 00:00:00
1,1.0,7.5,78,2004-07-12 01:00:00,2004-01-01 00:00:00
1,1.3,5.6,78,2004-07-14 17:00:00,2004-01-01 00:00:00
1,1.8,9.2,133,2004-07-17 16:00:00,2004-01-01 00:00:00
1,0.7,7.3,78,2004-07-19 12:00:00,2004-01-01 00:00:00
1,2.6,9.2,93,2004-07-22 11:00:00,2004-01-01 00:00:00
1,0.6,7.2,78,2004-07-19 21:00:00,2004-01-01 00:00:00
1,1.1,9.8,116,2004-08-02 13:00:00,2004-01-01 00:00:00
1,1.5,7.7,85,2004-07-16 10:00:00,2004-01-01 00:00:00
1,1.2,10.3,118,2004-08-02 02:00:00,2004-01-01 00:00:00
1,0.7,9.3,87,2004-07-24 13:00:00,2004-01-01 00:00:00
1,2.2,8.4,88,2004-07-21 06:00:00,2004-01-01 00:00:00
1,1.8,8.4,131,2004-07-23 19:00:00,2004-01-01 00:00:00
1,1.4,8.3,142,2004-07-18 06:00:00,2004-01-01 00:00:00
1,0.9,9.2,88,2004-07-24 17:00:00,2004-01-01 00:00:00
1,1.9,8.5,131,2004-07-23 16:00:00,2004-01-01 00:00:00
1,2.6,9.2,92,2004-07-22 08:00:00,2004-01-01 00:00:00
1,2.5,9.2,101,2004-07-22 16:00:00,2004-01-01 00:00:00
1,1.8,8.7,126,2004-07-23 07:00:00,2004-01-01 00:00:00
1,0.7,9.0,89,2004-07-24 21:00:00,2004-01-01 00:00:00
1,2.6,9.1,104,2004-07-22 19:00:00,2004-01-01 00:00:00
1,2.6,7.6,22,2004-08-05 23:00:00,2004-01-01 00:00:00
1,3.2,9.2,93,2004-07-22 02:00:00,2004-01-01 00:00:00
1,1.7,8.4,131,2004-07-23 20:00:00,2004-01-01 00:00:00
1,1.3,8.5,97,2004-07-26 05:00:00,2004-01-01 00:00:00
1,1.2,10.7,116,2004-08-01 22:00:00,2004-01-01 00:00:00
1,1.9,9.4,134,2004-07-17 08:00:00,2004-01-01 00:00:00
1,1.9,10.0,130,2004-07-16 20:00:00,2004-01-01 00:00:00
1,1.8,10.3,132,2004-07-16 08:00:00,2004-01-01 00:00:00
1,3.1,9.4,104,2004-07-30 01:00:00,2004-01-01 00:00:00
1,1.4,8.4,141,2004-07-18 05:00:00,2004-01-01 00:00:00
1,2.0,10.0,130,2004-07-16 19:00:00,2004-01-01 00:00:00
1,0.6,8.2,116,2004-07-28 02:00:00,2004-01-01 00:00:00
1,0.9,8.5,94,2004-07-25 23:00:00,2004-01-01 00:00:00
1,1.9,9.0,136,2004-07-17 20:00:00,2004-01-01 00:00:00
1,1.5,9.5,133,2004-07-17 07:00:00,2004-01-01 00:00:00
1,1.9,8.1,82,2004-07-15 23:00:00,2004-01-01 00:00:00
1,1.4,8.1,113,2004-07-25 03:00:00,2004-01-01 00:00:00
1,2.2,8.5,87,2004-07-21 05:00:00,2004-01-01 00:00:00
1,2.5,9.2,102,2004-07-22 17:00:00,2004-01-01 00:00:00
1,2.1,9.0,110,2004-07-30 12:00:00,2004-01-01 00:00:00
1,1.9,8.5,108,2004-07-31 01:00:00,2004-01-01 00:00:00
1,1.8,8.4,77,2004-07-21 10:00:00,2004-01-01 00:00:00
1,1.8,8.7,124,2004-07-23 06:00:00,2004-01-01 00:00:00
1,2.1,8.9,111,2004-07-23 00:00:00,2004-01-01 00:00:00
1,3.0,9.2,93,2004-07-22 03:00:00,2004-01-01 00:00:00
1,1.7,9.3,137,2004-07-17 12:00:00,2004-01-01 00:00:00
1,1.1,7.4,137,2004-07-18 18:00:00,2004-01-01 00:00:00
1,2.2,8.4,96,2004-07-29 20:00:00,2004-01-01 00:00:00
1,0.7,9.3,87,2004-07-24 15:00:00,2004-01-01 00:00:00
1,2.0,8.4,80,2004-07-21 14:00:00,2004-01-01 00:00:00
1,0.6,7.3,78,2004-07-19 15:00:00,2004-01-01 00:00:00
1,0.6,7.3,78,2004-07-19 17:00:00,2004-01-01 00:00:00
1,2.7,9.2,93,2004-07-22 05:00:00,2004-01-01 00:00:00
1,0.8,8.9,123,2004-07-27 11:00:00,2004-01-01 00:00:00
1,1.8,8.6,111,2004-07-30 17:00:00,2004-01-01 00:00:00
1,0.8,8.9,90,2004-07-25 02:00:00,2004-01-01 00:00:00
1,0.8,9.1,89,2004-07-24 20:00:00,2004-01-01 00:00:00
1,2.4,7.0,43,2004-08-06 10:00:00,2004-01-01 00:00:00
1,0.9,8.4,93,2004-07-25 13:00:00,2004-01-01 00:00:00
1,0.9,8.4,93,2004-07-25 14:00:00,2004-01-01 00:00:00
1,1.4,8.1,112,2004-07-25 07:00:00,2004-01-01 00:00:00
1,0.9,8.4,93,2004-07-25 15:00:00,2004-01-01 00:00:00
1,1.5,8.3,114,2004-08-04 01:00:00,2004-01-01 00:00:00
1,1.6,9.1,113,2004-08-01 13:00:00,2004-01-01 00:00:00
1,1.1,9.7,112,2004-08-02 15:00:00,2004-01-01 00:00:00
1,0.7,8.5,92,2004-07-26 19:00:00,2004-01-01 00:00:00
1,1.8,8.7,127,2004-07-23 08:00:00,2004-01-01 00:00:00
1,1.2,6.6,60,2004-07-20 16:00:00,2004-01-01 00:00:00
1,0.9,10.8,136,2004-07-28 06:00:00,2004-01-01 00:00:00
1,0.5,8.3,116,2004-07-28 01:00:00,2004-01-01 00:00:00
1,1.3,8.1,112,2004-07-25 06:00:00,2004-01-01 00:00:00
1,0.9,9.0,98,2004-09-07 16:00:00,2004-01-01 00:00:00
1,1.0,8.7,123,2004-07-23 05:00:00,2004-01-01 00:00:00
1,2.9,9.2,94,2004-07-22 13:00:00,2004-01-01 00:00:00
1,0.7,8.8,121,2004-07-27 14:00:00,2004-01-01 00:00:00
1,1.4,9.2,112,2004-08-01 08:00:00,2004-01-01 00:00:00
1,1.3,8.2,135,2004-07-23 22:00:00,2004-01-01 00:00:00
1,1.2,8.5,97,2004-07-26 03:00:00,2004-01-01 00:00:00
1,0.6,9.1,93,2004-07-27 01:00:00,2004-01-01 00:00:00
1,2.1,10.3,113,2004-07-31 10:00:00,2004-01-01 00:00:00
1,1.5,8.5,109,2004-07-30 22:00:00,2004-01-01 00:00:00
1,0.7,8.9,121,2004-07-27 13:00:00,2004-01-01 00:00:00
1,2.2,10.2,114,2004-07-31 11:00:00,2004-01-01 00:00:00
1,1.8,6.6,50,2004-07-21 01:00:00,2004-01-01 00:00:00
1,1.0,8.5,94,2004-07-26 00:00:00,2004-01-01 00:00:00
1,3.2,9.2,97,2004-07-22 14:00:00,2004-01-01 00:00:00
1,0.8,8.4,93,2004-07-25 22:00:00,2004-01-01 00:00:00
1,1.3,8.5,98,2004-07-26 06:00:00,2004-01-01 00:00:00
1,2.7,9.2,92,2004-07-22 09:00:00,2004-01-01 00:00:00
1,1.7,8.5,108,2004-07-31 00:00:00,2004-01-01 00:00:00
1,1.7,10.9,103,2004-08-10 18:00:00,2004-01-01 00:00:00
1,1.9,8.0,114,2004-08-03 10:00:00,2004-01-01 00:00:00
1,0.8,8.5,69,2004-08-12 07:00:00,2004-01-01 00:00:00
1,0.8,7.4,129,2004-07-27 06:00:00,2004-01-01 00:00:00
1,1.2,8.1,111,2004-08-04 16:00:00,2004-01-01 00:00:00
1,2.1,7.3,35,2004-08-06 06:00:00,2004-01-01 00:00:00
1,4.7,11.0,92,2004-08-09 05:00:00,2004-01-01 00:00:00
1,1.6,10.9,103,2004-08-10 20:00:00,2004-01-01 00:00:00
1,1.6,8.2,134,2004-07-23 21:00:00,2004-01-01 00:00:00
1,1.0,10.0,118,2004-08-02 09:00:00,2004-01-01 00:00:00
1,0.6,8.0,53,2004-08-15 13:00:00,2004-01-01 00:00:00
1,1.8,9.9,110,2004-07-31 05:00:00,2004-01-01 00:00:00
1,2.8,10.4,141,2004-08-30 07:00:00,2004-01-01 00:00:00
1,0.8,8.9,122,2004-07-27 12:00:00,2004-01-01 00:00:00
1,0.9,8.4,93,2004-07-25 16:00:00,2004-01-01 00:00:00
1,2.2,9.2,106,2004-07-30 08:00:00,2004-01-01 00:00:00
1,1.2,10.0,96,2004-08-20 04:00:00,2004-01-01 00:00:00
1,0.8,8.5,66,2004-08-12 09:00:00,2004-01-01 00:00:00
1,2.2,9.1,109,2004-07-30 10:00:00,2004-01-01 00:00:00
1,0.6,8.2,115,2004-07-28 07:00:00,2004-01-01 00:00:00
1,1.5,7.9,115,2004-08-03 16:00:00,2004-01-01 00:00:00
1,1.6,9.8,113,2004-07-31 23:00:00,2004-01-01 00:00:00
1,1.7,8.1,97,2004-08-07 06:00:00,2004-01-01 00:00:00
1,2.0,8.6,109,2004-07-31 02:00:00,2004-01-01 00:00:00
1,1.1,8.7,92,2004-07-26 08:00:00,2004-01-01 00:00:00
1,1.9,8.8,111,2004-07-30 15:00:00,2004-01-01 00:00:00
1,1.4,10.1,95,2004-08-20 02:00:00,2004-01-01 00:00:00
1,2.2,10.2,114,2004-07-31 12:00:00,2004-01-01 00:00:00
1,2.1,10.0,114,2004-07-31 17:00:00,2004-01-01 00:00:00
1,1.0,8.5,91,2004-07-26 11:00:00,2004-01-01 00:00:00
1,2.2,10.1,114,2004-07-31 16:00:00,2004-01-01 00:00:00
1,1.6,7.9,115,2004-08-03 14:00:00,2004-01-01 00:00:00
1,2.0,9.4,110,2004-07-31 03:00:00,2004-01-01 00:00:00
1,5.2,11.0,92,2004-08-09 03:00:00,2004-01-01 00:00:00
1,1.0,10.2,118,2004-08-02 06:00:00,2004-01-01 00:00:00
1,1.5,9.2,112,2004-08-01 07:00:00,2004-01-01 00:00:00
1,1.4,9.2,112,2004-08-01 09:00:00,2004-01-01 00:00:00
1,0.6,9.0,93,2004-07-27 00:00:00,2004-01-01 00:00:00
1,2.1,10.2,114,2004-07-31 13:00:00,2004-01-01 00:00:00
1,2.0,10.3,113,2004-07-31 09:00:00,2004-01-01 00:00:00
1,1.1,10.5,117,2004-08-02 00:00:00,2004-01-01 00:00:00
1,0.9,8.5,91,2004-07-26 12:00:00,2004-01-01 00:00:00
1,2.1,8.9,111,2004-07-30 14:00:00,2004-01-01 00:00:00
1,1.0,10.2,118,2004-08-02 04:00:00,2004-01-01 00:00:00
1,1.0,9.1,78,2004-08-11 20:00:00,2004-01-01 00:00:00
1,2.8,9.4,104,2004-07-30 02:00:00,2004-01-01 00:00:00
1,1.1,10.4,117,2004-08-02 01:00:00,2004-01-01 00:00:00
1,2.1,10.1,112,2004-07-31 06:00:00,2004-01-01 00:00:00
1,2.0,7.5,32,2004-08-06 04:00:00,2004-01-01 00:00:00
1,0.5,9.2,93,2004-07-27 02:00:00,2004-01-01 00:00:00
1,0.7,9.9,82,2004-08-14 04:00:00,2004-01-01 00:00:00
1,1.6,9.3,111,2004-08-02 19:00:00,2004-01-01 00:00:00
1,2.1,8.2,114,2004-08-03 05:00:00,2004-01-01 00:00:00
1,2.6,8.8,98,2004-07-29 21:00:00,2004-01-01 00:00:00
